segment_id,road_name,road_type,risk_category,road_risk_score,ai_risk_label,ai_risk_probability,prob_low_risk,prob_medium_risk,prob_high_risk,prob_critical_risk,ai_recommended_speed,recommended_safe_speed,road_function_score,infrastructure_score,exposure_score,human_tolerance_limit,operating_speed_score,crash_risk_score,start_km,end_km,start_lat,start_lon,end_lat,end_lon,geometry,posted_speed_limit,pedestrian_exposure_score,blackspot_flag,crash_count,fatal_crashes,schools_count,lighting_quality,roadside_hazards,intersection_density,speed_compliance_rate,speed_violation_score,hotspot_score,hotspot_category,human_segment_id,internal_id,speed_safety_score,original_safe_speed,misalignment_score,misalignment_category,speed_p85,ptw_share_pct,exposure_tier,urban_rural_flag,lane_count,median_presence,land_use_type,top_ai_factors,corridor_base,corridor_seq,congestion_index,congestion_category,congestion_smoothed,operating_speed_mean
545,Arterial Rd Zone0-545,Arterial,Aligned,12,Aligned,0.9300331544786848,0.9300331544786848,0.06820515040704325,0.0017178485648056826,4.384654946613486e-05,50,50,70.0,35.3,30.8,50,92.6,0,0.0,0.464,12.970064128070888,77.5952619368841,12.970985358003905,77.59943996376045,"LINESTRING(77.595262 12.970064, 77.59944 12.970985)",50,25.2,No,0,0,0,Good,Low,2.67,0.97,3.0,24.5,Safe,SEG-00545,SEG_000000545,74.7,50,20.6,Aligned,51.5,60.5,Side Impact Potential,Urban,2,False,Commercial,Meets Safe System Standards,Arterial Rd Zone0-545,0,0.0,,False,45.1
546,Arterial Rd Zone0-546,Arterial,Aligned,12,Aligned,0.9434031233695407,0.9434031233695407,0.05556511519122361,0.001018141758018399,1.3619681217253233e-05,42,42,75.0,0.0,23.2,50,73.2,0,0.0,0.39,12.970982572841905,77.59777135441692,12.97003399140889,77.60123586259925,"LINESTRING(77.597771 12.970983, 77.601236 12.970034)",50,12.2,No,0,0,0,Poor,Low,2.53,1.0,0.0,26.3,Moderate Risk,SEG-00546,SEG_000000546,67.4,42,21.0,Aligned,42.3,56.5,Side Impact Potential,Urban,4,False,Commercial,Poor Infrastructure,Arterial Rd Zone0-546,0,0.185,Light,False,32.1
547,Arterial Rd Zone0-547,Arterial,High Misalignment,67,High Misalignment,0.7278840435660835,0.034075700269171845,0.20380800186205258,0.7278840435660835,0.03423225430269216,30,30,78.0,43.5,51.8,30,90.4,0,0.0,0.256,12.941725746335065,77.61504595143268,12.942627510100174,77.61287089547068,"LINESTRING(77.615046 12.941726, 77.612871 12.942628)",60,60.8,No,0,0,2,Good,Low,1.75,0.84,16.0,55.7,High Risk,SEG-00547,SEG_000000547,44.2,30,74.2,High Misalignment,69.8,64.5,Significant Pedestrian Interaction,Urban,2,True,Residential,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,Arterial Rd Zone0-547,0,0.163,Light,False,53.6
548,Arterial Rd Zone0-548,Arterial,Aligned,13,Aligned,0.8924329708229649,0.8924329708229649,0.10435605013118907,0.0032008984465422014,1.0080599303715654e-05,38,38,80.0,68.2,47.8,50,73.5,0,0.0,0.289,12.93366836337906,77.60410629616031,12.935041438975528,77.60636629237116,"LINESTRING(77.604106 12.933668, 77.606366 12.935041)",50,54.1,No,0,0,1,Good,Low,2.21,1.0,0.0,25.4,Moderate Risk,SEG-00548,SEG_000000548,81.3,38,20.6,Aligned,37.8,64.8,Side Impact Potential,Urban,6,False,Commercial,Meets Safe System Standards,Arterial Rd Zone0-548,0,0.0,,False,32.3
549,Arterial Rd Zone0-549,Arterial,High Misalignment,71,High Misalignment,0.869930022157673,0.0009322742273943495,0.12278088688355501,0.869930022157673,0.0063568167313775795,30,30,88.0,35.3,47.7,30,97.9,0,0.0,0.341,12.953914219973027,77.61142512769652,12.952938749155251,77.61440916851822,"LINESTRING(77.611425 12.953914, 77.614409 12.952939)",40,51.2,No,0,0,1,Poor,Low,2.05,0.66,34.0,44.3,Moderate Risk,SEG-00549,SEG_000000549,55.9,30,51.9,High Misalignment,53.6,67.3,Significant Pedestrian Interaction,Urban,6,True,Residential,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,Arterial Rd Zone0-549,0,0.172,Light,False,41.4
550,Arterial Rd Zone0-550,Arterial,Moderate Misalignment,43,Moderate Misalignment,0.8071540634098435,0.05760599314060546,0.8071540634098435,0.13521348572432076,2.6457725230182136e-05,26,26,72.5,40.0,52.0,30,72.4,0,0.0,0.317,12.977796773548906,77.59304785107376,12.98019028283398,77.5914582059985,"LINESTRING(77.593048 12.977797, 77.591458 12.98019)",40,59.4,No,0,0,1,Poor,Low,1.91,1.0,0.0,38.4,Moderate Risk,SEG-00550,SEG_000000550,64.8,26,38.7,Moderate Misalignment,26.5,60.2,Significant Pedestrian Interaction,Urban,3,False,Commercial,High Pedestrian Interaction | Above Human Tolerance Limit,Arterial Rd Zone0-550,0,0.0,,False,21.6
551,Arterial Rd Zone0-551,Arterial,Aligned,14,Aligned,0.9035398236129735,0.9035398236129735,0.06189759871810994,0.032489668061167896,0.0020729096077486565,38,38,80.5,23.5,36.2,50,83.9,0,0.0,0.275,12.962905867338623,77.55233441807688,12.960560457046432,77.55312713334243,"LINESTRING(77.552334 12.962906, 77.553127 12.96056)",40,29.8,No,0,0,1,Good,Low,1.96,1.0,0.0,27.9,Moderate Risk,SEG-00551,SEG_000000551,71.3,38,22.4,Aligned,38.1,68.0,Side Impact Potential,Urban,3,True,Commercial,Poor Infrastructure,Arterial Rd Zone0-551,0,0.17,Light,False,29.3
552,Arterial Rd Zone0-552,Arterial,Moderate Misalignment,44,Moderate Misalignment,0.8902084151532625,0.017786293458482143,0.8902084151532625,0.027894986751452633,0.0641103046368026,46,46,85.5,14.1,35.9,50,97.6,0,0.0,0.295,12.978864353913629,77.61875768980744,12.977951594161594,77.62131110823638,"LINESTRING(77.618758 12.978864, 77.621311 12.977952)",40,29.5,No,0,0,1,Good,Low,2.44,0.84,16.0,32.6,Moderate Risk,SEG-00552,SEG_000000552,64.8,46,30.1,Moderate Misalignment,46.3,67.7,Side Impact Potential,Urban,5,True,Residential,Poor Infrastructure,Arterial Rd Zone0-552,0,0.0,,False,41.6
553,Arterial Rd Zone0-553,Arterial,Moderate Misalignment,39,Moderate Misalignment,0.8682450417678133,0.09297446612081106,0.8682450417678133,0.03874823686487738,3.2255246498365524e-05,30,30,75.0,83.5,63.2,30,83.6,0,0.0,0.397,12.963781311076977,77.55329735583466,12.96053338201758,77.55481252667538,"LINESTRING(77.553297 12.963781, 77.554813 12.960533)",40,80.6,No,0,0,1,Good,Medium,2.28,1.0,0.0,35.9,Moderate Risk,SEG-00553,SEG_000000553,74.6,30,36.9,Moderate Misalignment,35.5,67.1,Significant Pedestrian Interaction,Urban,4,False,Residential,High Pedestrian Interaction | Above Human Tolerance Limit,Arterial Rd Zone0-553,0,0.0,,False,29.1
554,Arterial Rd Zone0-554,Arterial,Moderate Misalignment,38,Moderate Misalignment,0.8922709801094828,0.08506324112086251,0.8922709801094828,0.02250601150400297,0.00015976726565178313,30,30,78.0,56.5,36.8,30,75.7,0,0.0,0.333,12.967659356291044,77.59696391122463,12.970552736342997,77.59775844263888,"LINESTRING(77.596964 12.967659, 77.597758 12.970553)",40,35.2,No,0,0,0,Poor,Low,2.12,1.0,0.0,29.2,Moderate Risk,SEG-00554,SEG_000000554,72.5,30,31.3,Moderate Misalignment,30.0,61.4,Significant Pedestrian Interaction,Urban,2,True,Residential,High Pedestrian Interaction | Above Human Tolerance Limit,Arterial Rd Zone0-554,0,0.13,Light,False,23.8
555,Arterial Rd Zone0-555,Arterial,Moderate Misalignment,36,Moderate Misalignment,0.8453720312395255,0.15112895657022615,0.8453720312395255,0.003415126827104122,8.388536314421428e-05,50,50,85.5,0.0,28.0,50,92.9,0,0.0,0.396,12.96683695083806,77.5915986550384,12.968540812907074,77.5948073901015,"LINESTRING(77.591599 12.966837, 77.594807 12.968541)",50,14.1,No,0,0,0,Good,High,1.82,0.78,22.0,34.0,Moderate Risk,SEG-00555,SEG_000000555,59.7,50,33.9,Moderate Misalignment,60.9,68.2,Side Impact Potential,Urban,5,True,Commercial,Poor Infrastructure,Arterial Rd Zone0-555,0,0.0,,False,54.8
556,Arterial Rd Zone0-556,Arterial,Moderate Misalignment,39,Moderate Misalignment,0.971831700164829,0.02707294680036043,0.971831700164829,0.0010794114873137566,1.594154749671154e-05,50,50,77.5,21.2,29.1,50,98.7,0,0.396,0.794,12.968540812907074,77.5948073901015,12.970536736733685,77.59786108509333,"LINESTRING(77.594807 12.968541, 77.597861 12.970537)",50,16.7,No,0,0,0,Good,Medium,2.58,0.88,12.0,28.4,Moderate Risk,SEG-00556,SEG_000000556,68.3,50,26.5,Moderate Misalignment,56.0,67.0,Side Impact Potential,Urban,5,False,Commercial,Poor Infrastructure,Arterial Rd Zone0-555,1,0.0,,False,49.1
557,Arterial Rd Zone0-557,Arterial,High Misalignment,54,High Misalignment,0.6659173131071127,0.0566666254166188,0.6659173131071127,0.05633777791314137,0.22107828356312725,30,30,78.0,55.3,54.1,30,90.8,3,0.0,0.372,12.920105957044758,77.60049993432462,12.920789800930592,77.59713634686956,"LINESTRING(77.6005 12.920106, 77.597136 12.92079)",60,64.5,No,1,0,1,Good,Medium,2.29,0.76,24.0,57.5,High Risk,SEG-00557,SEG_000000557,43.5,30,78.2,Critical Misalignment,74.3,65.8,Significant Pedestrian Interaction,Urban,2,True,Mixed,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,Arterial Rd Zone0-557,0,0.0,,False,66.1
558,Arterial Rd Zone0-558,Arterial,Aligned,14,Aligned,0.8832511406707855,0.8832511406707855,0.10771187507591286,0.009027442093029124,9.542160272481326e-06,34,34,77.5,38.8,40.9,50,71.5,0,0.0,0.333,12.925968363881717,77.57194085965402,12.923010843882212,77.57245112533724,"LINESTRING(77.571941 12.925968, 77.572451 12.923011)",50,43.3,No,0,0,1,Poor,High,1.93,1.0,0.0,27.4,Moderate Risk,SEG-00558,SEG_000000558,74.5,34,22.1,Aligned,34.2,57.3,Side Impact Potential,Urban,5,False,Residential,Meets Safe System Standards,Arterial Rd Zone0-558,0,0.0,,False,31.0
559,Arterial Rd Zone0-559,Arterial,Moderate Misalignment,40,Moderate Misalignment,0.9837682564302925,0.015711259650705568,0.9837682564302925,0.0005054743254264698,1.5009593575422727e-05,50,50,75.0,44.7,35.9,50,99.6,0,0.0,0.286,12.995106539791529,77.59789588857701,12.996290981542089,77.59555753732651,"LINESTRING(77.597896 12.995107, 77.595558 12.996291)",50,33.1,No,0,0,0,Poor,Low,1.86,0.8,20.0,29.6,Moderate Risk,SEG-00559,SEG_000000559,70.9,50,30.1,Moderate Misalignment,60.2,61.9,Side Impact Potential,Urban,4,False,Mixed,Meets Safe System Standards,Arterial Rd Zone0-559,0,0.0,,False,50.3
560,Arterial Rd Zone0-560,Arterial,Aligned,20,Aligned,0.739954764722526,0.739954764722526,0.1851996415453052,0.07346014495120175,0.0013854487809669446,50,50,80.0,14.1,27.9,50,81.5,0,0.286,0.5640000000000001,12.996290981542089,77.59555753732651,12.99751373109572,77.59332364040893,"LINESTRING(77.595558 12.996291, 77.593324 12.997514)",50,18.0,No,0,0,1,Good,Low,2.12,0.95,5.0,27.3,Moderate Risk,SEG-00560,SEG_000000560,68.7,50,23.5,Aligned,52.6,59.2,Side Impact Potential,Urban,6,False,Commercial,Poor Infrastructure,Arterial Rd Zone0-559,1,0.229,Light,False,37.7
561,Arterial Rd Zone0-561,Arterial,Moderate Misalignment,45,Moderate Misalignment,0.8619906657539516,0.033184521441176715,0.8619906657539516,0.01990655850519049,0.08491825429968107,48,48,88.0,37.6,39.4,50,94.3,0,0.0,0.277,12.96340794528842,77.58145896746328,12.963048567506924,77.57892542183222,"LINESTRING(77.581459 12.963408, 77.578925 12.963049)",40,37.6,No,0,0,1,Good,Low,2.31,0.8,20.0,31.2,Moderate Risk,SEG-00561,SEG_000000561,69.4,48,30.2,Moderate Misalignment,48.2,68.1,Side Impact Potential,Urban,6,True,Commercial,Meets Safe System Standards,Arterial Rd Zone0-561,0,0.188,Light,False,36.2
562,Arterial Rd Zone0-562,Arterial,Aligned,14,Aligned,0.8744225186296334,0.8744225186296334,0.10976314012467074,0.015804894465007612,9.44678068832607e-06,26,26,77.5,31.8,35.1,50,70.6,0,0.0,0.458,12.983701765062948,77.59757424380652,12.979822963734756,77.5961453872318,"LINESTRING(77.597574 12.983702, 77.596145 12.979823)",40,33.8,No,0,0,1,Good,High,2.15,1.0,0.0,26.1,Moderate Risk,SEG-00562,SEG_000000562,73.8,26,21.0,Aligned,26.1,55.1,Side Impact Potential,Urban,5,False,Residential,Poor Infrastructure,Arterial Rd Zone0-562,0,0.154,Light,False,20.4
563,Arterial Rd Zone0-563,Arterial,Aligned,11,Aligned,0.9762500416918052,0.9762500416918052,0.021763878306431114,0.0019524450836125504,3.3634918151449004e-05,48,48,72.5,20.0,28.7,50,82.1,0,0.0,0.315,12.987997416013428,77.58946958402062,12.987278145488018,77.592277002615,"LINESTRING(77.58947 12.987997, 77.592277 12.987278)",50,16.2,No,0,0,0,Good,Low,2.01,1.0,0.0,25.3,Moderate Risk,SEG-00563,SEG_000000563,71.8,48,20.3,Aligned,47.6,65.3,Side Impact Potential,Urban,3,False,Mixed,Poor Infrastructure,Arterial Rd Zone0-563,0,0.128,Light,False,38.1
564,Arterial Rd Zone0-564,Arterial,Aligned,11,Aligned,0.9710080547337299,0.9710080547337299,0.026402025628453438,0.002571588079449433,1.833155836708483e-05,50,50,80.5,28.2,26.2,50,83.8,0,0.0,0.474,12.980145816954572,77.59714246586,12.976234660646078,77.59887639046096,"LINESTRING(77.597142 12.980146, 77.598876 12.976235)",60,14.3,No,0,0,0,Good,Medium,1.96,1.0,0.0,29.4,Moderate Risk,SEG-00564,SEG_000000564,66.9,50,31.3,Moderate Misalignment,56.7,60.4,Side Impact Potential,Urban,3,True,Commercial,Poor Infrastructure | Above Human Tolerance Limit,Arterial Rd Zone0-564,0,0.0,,False,49.2
565,Arterial Rd Zone0-565,Arterial,Aligned,15,Aligned,0.8460971567781814,0.8460971567781814,0.1510399820215271,0.0028298364519200574,3.302474837149465e-05,49,49,77.5,10.6,27.1,50,89.6,0,0.474,0.948,12.976234660646078,77.59887639046096,12.972117755280635,77.59999407097492,"LINESTRING(77.598876 12.976235, 77.599994 12.972118)",50,12.0,No,0,0,0,Good,Medium,2.02,1.0,0.0,26.2,Moderate Risk,SEG-00565,SEG_000000565,69.6,49,20.9,Aligned,49.2,67.4,Side Impact Potential,Urban,5,False,Mixed,Poor Infrastructure,Arterial Rd Zone0-564,1,0.0,,False,43.1
566,Arterial Rd Zone0-566,Arterial,Moderate Misalignment,43,Moderate Misalignment,0.8341026074858598,0.049403335588092095,0.8341026074858598,0.11647739186333203,1.666506271597183e-05,29,15,78.0,64.7,51.1,30,52.1,0,0.0,0.344,12.960311369763248,77.62094657944031,12.960737907994256,77.61780205601643,"LINESTRING(77.620947 12.960311, 77.617802 12.960738)",40,58.4,No,0,0,2,Good,Low,1.69,1.0,0.0,33.9,Moderate Risk,SEG-00566,SEG_000000566,71.8,15,35.2,Moderate Misalignment,28.8,65.2,Significant Pedestrian Interaction,Urban,2,True,Mixed,High Pedestrian Interaction | Active Congestion | Above Human Tolerance Limit,Arterial Rd Zone0-566,0,0.736,Severe,False,8.0
567,Arterial Rd Zone0-567,Arterial,Aligned,11,Aligned,0.9580686738066122,0.9580686738066122,0.04054622371123836,0.0013733034083337138,1.1799073815572744e-05,36,36,72.5,25.9,24.9,50,66.4,0,0.0,0.281,12.968442824916488,77.63589719720034,12.970774872606867,77.63489381442122,"LINESTRING(77.635897 12.968443, 77.634894 12.970775)",50,15.5,No,0,0,0,Good,Medium,1.79,1.0,0.0,22.7,Safe,SEG-00567,SEG_000000567,74.3,36,18.2,Aligned,36.2,55.1,Side Impact Potential,Urban,3,False,Commercial,Poor Infrastructure,Arterial Rd Zone0-567,0,0.172,Light,False,27.6
568,Arterial Rd Zone0-568,Arterial,Aligned,15,Aligned,0.8828094727752769,0.8828094727752769,0.07966002590599018,0.03752139679450903,9.104524223835691e-06,38,38,75.0,54.1,41.0,50,81.3,0,0.0,0.3,12.975162282684083,77.60227666960665,12.972976120730866,77.60065999161407,"LINESTRING(77.602277 12.975162, 77.60066 12.972976)",40,44.6,No,0,0,1,Good,Medium,2.59,1.0,0.0,24.9,Safe,SEG-00568,SEG_000000568,78.8,38,20.1,Aligned,37.7,56.3,Side Impact Potential,Urban,4,False,Commercial,Meets Safe System Standards,Arterial Rd Zone0-568,0,0.22,Light,False,27.5
569,Arterial Rd Zone0-569,Arterial,Aligned,11,Aligned,0.9580179864659814,0.9580179864659814,0.04090004025027477,0.0010644292007705902,1.7544082973042747e-05,33,33,80.0,0.0,24.5,50,78.5,0,0.3,0.745,12.972976120730866,77.60065999161407,12.969483622359794,77.5986522872191,"LINESTRING(77.60066 12.972976, 77.598652 12.969484)",40,14.0,No,0,0,0,Poor,High,1.77,1.0,0.0,26.8,Moderate Risk,SEG-00569,SEG_000000569,67.2,33,21.4,Aligned,33.2,56.0,Side Impact Potential,Urban,6,False,Mixed,Poor Infrastructure,Arterial Rd Zone0-568,1,0.165,Light,False,25.7
570,Arterial Rd Zone0-570,Arterial,High Misalignment,52,High Misalignment,0.5767572320495453,0.041094294391574,0.5767572320495453,0.3821374245249885,1.1049033892229181e-05,30,30,77.5,60.0,55.0,30,72.4,0,0.0,0.283,12.988337365172868,77.61642880555705,12.990876747750754,77.61665757262566,"LINESTRING(77.616429 12.988337, 77.616658 12.990877)",50,70.4,No,0,0,2,Good,Medium,2.26,1.0,0.0,42.8,Moderate Risk,SEG-00570,SEG_000000570,61.9,30,50.1,High Misalignment,36.8,62.1,Significant Pedestrian Interaction,Urban,5,False,Mixed,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,Arterial Rd Zone0-570,0,0.0,,False,31.6
571,Arterial Rd Zone0-571,Arterial,Aligned,11,Aligned,0.9644511947112487,0.9644511947112487,0.03468367258365614,0.0008541417449555674,1.0990960139599435e-05,26,26,80.0,10.6,22.6,50,70.9,0,0.0,0.3,12.965019667101318,77.5943312909747,12.964092557903095,77.59172664786027,"LINESTRING(77.594331 12.96502, 77.591727 12.964093)",40,8.5,No,0,0,0,Good,Medium,2.45,1.0,0.0,24.3,Safe,SEG-00571,SEG_000000571,70.5,26,19.4,Aligned,26.2,59.9,Side Impact Potential,Urban,6,False,Mixed,Poor Infrastructure,Arterial Rd Zone0-571,0,0.158,Light,False,20.6
572,Arterial Rd Zone0-572,Arterial,Aligned,11,Aligned,0.9655844300276253,0.9655844300276253,0.03347514939220898,0.0009006325417037029,3.978803846189004e-05,29,29,78.0,10.6,29.2,50,75.4,0,0.0,0.483,12.96892552617197,77.5550117028516,12.97187629129132,77.55827948618912,"LINESTRING(77.555012 12.968926, 77.558279 12.971876)",40,16.1,No,0,0,0,Poor,Low,1.92,1.0,0.0,27.1,Moderate Risk,SEG-00572,SEG_000000572,69.1,29,21.7,Aligned,29.0,66.8,Side Impact Potential,Urban,2,True,Commercial,Poor Infrastructure,Arterial Rd Zone0-572,0,0.0,,False,23.6
573,Arterial Rd Zone0-573,Arterial,Aligned,11,Aligned,0.9645187760627612,0.9645187760627612,0.03443234799331424,0.0010095739468313893,3.9301997093367475e-05,44,44,72.5,14.1,28.4,50,76.2,3,0.0,0.322,12.955374333230411,77.59579637351159,12.95386610250735,77.59325769126454,"LINESTRING(77.595796 12.955374, 77.593258 12.953866)",50,16.6,No,1,0,0,Good,Medium,2.22,1.0,0.0,26.6,Moderate Risk,SEG-00573,SEG_000000573,69.7,44,20.9,Aligned,44.3,66.1,Side Impact Potential,Urban,3,False,Industrial,Poor Infrastructure,Arterial Rd Zone0-573,0,0.174,Light,False,34.1
574,Arterial Rd Zone0-574,Arterial,Aligned,14,Aligned,0.8898100857662877,0.8898100857662877,0.10161428415618169,0.00852838908306397,4.724099446671091e-05,36,36,80.5,15.3,25.1,50,86.1,0,0.3219999999999999,0.579,12.95386610250735,77.59325769126454,12.953200295365626,77.59098968321376,"LINESTRING(77.593258 12.953866, 77.59099 12.9532)",40,12.7,No,0,0,0,Good,Low,1.89,1.0,0.0,24.5,Safe,SEG-00574,SEG_000000574,71.3,36,19.6,Aligned,36.3,59.8,Side Impact Potential,Urban,3,True,Mixed,Poor Infrastructure,Arterial Rd Zone0-573,1,0.0,,False,30.7
575,Arterial Rd Zone0-575,Arterial,Aligned,19,Aligned,0.7007467182095993,0.7007467182095993,0.2895038309915093,0.00968044378270549,6.900701618586687e-05,50,50,85.5,22.4,25.3,50,84.9,0,0.0,0.492,12.99855890270033,77.61631001881803,13.00137441596578,77.61981772535842,"LINESTRING(77.61631 12.998559, 77.619818 13.001374)",50,10.3,No,0,0,0,Good,Low,2.16,0.66,34.0,32.3,Moderate Risk,SEG-00575,SEG_000000575,62.6,50,36.5,Moderate Misalignment,67.1,66.3,Side Impact Potential,Urban,5,True,Commercial,Poor Infrastructure,Arterial Rd Zone0-575,0,0.0,,False,60.1
576,Arterial Rd Zone0-576,Arterial,Moderate Misalignment,39,Moderate Misalignment,0.9633906084331327,0.03439646799973396,0.9633906084331327,0.0021807171231548374,3.220644397826388e-05,50,50,83.0,38.8,29.9,50,99.0,3,0.0,0.255,12.988493122075026,77.54583529137714,12.986248673488596,77.54631405320775,"LINESTRING(77.545835 12.988493, 77.546314 12.986249)",50,18.2,No,1,0,0,Good,Low,2.09,0.83,17.0,27.6,Moderate Risk,SEG-00576,SEG_000000576,70.8,50,27.2,Moderate Misalignment,58.6,66.3,Side Impact Potential,Urban,4,True,Mixed,Meets Safe System Standards,Arterial Rd Zone0-576,0,0.0,,False,49.3
577,Arterial Rd Zone0-577,Arterial,Aligned,12,Aligned,0.9459208709465422,0.9459208709465422,0.05304208092997516,0.0010242660150149806,1.278210846761249e-05,33,33,72.5,5.9,23.6,50,79.2,0,0.0,0.402,12.984599005049306,77.55056819622041,12.98499275129994,77.55425801321103,"LINESTRING(77.550568 12.984599, 77.554258 12.984993)",40,6.9,No,0,0,0,Good,Low,2.14,1.0,0.0,25.5,Moderate Risk,SEG-00577,SEG_000000577,69.0,33,20.3,Aligned,33.1,65.8,Side Impact Potential,Urban,3,False,Mixed,Poor Infrastructure,Arterial Rd Zone0-577,0,0.151,Light,False,26.1
578,Arterial Rd Zone0-578,Arterial,Aligned,11,Aligned,0.9773304124208313,0.9773304124208313,0.020952239780056767,0.0016921402132504453,2.520758586165442e-05,42,42,77.5,21.2,29.4,50,81.7,0,0.0,0.414,12.943795943835212,77.61206688365539,12.941178629137848,77.6147804193217,"LINESTRING(77.612067 12.943796, 77.61478 12.941179)",50,23.4,No,0,0,0,Good,Low,2.03,1.0,0.0,25.4,Moderate Risk,SEG-00578,SEG_000000578,72.0,42,20.4,Aligned,41.6,56.8,Side Impact Potential,Urban,5,False,Commercial,Poor Infrastructure,Arterial Rd Zone0-578,0,0.0,,False,37.8
579,Arterial Rd Zone0-579,Arterial,Moderate Misalignment,38,Moderate Misalignment,0.9071630892221803,0.08621095272366516,0.9071630892221803,0.006590586114716113,3.5371939438367935e-05,48,48,77.5,34.1,30.3,50,98.1,0,0.0,0.455,12.971933037868292,77.61977513928196,12.972275505222887,77.62395891602442,"LINESTRING(77.619775 12.971933, 77.623959 12.972276)",40,19.8,No,0,0,0,Poor,Low,2.48,0.8,20.0,27.9,Moderate Risk,SEG-00579,SEG_000000579,70.4,48,27.4,Moderate Misalignment,48.1,65.7,Side Impact Potential,Urban,5,False,Residential,Poor Infrastructure,Arterial Rd Zone0-579,0,0.0,,False,38.7
580,Arterial Rd Zone0-580,Arterial,Aligned,15,Aligned,0.8457063704073006,0.8457063704073006,0.14752635976948453,0.006098667607052001,0.0006686022161628223,50,50,88.0,47.1,31.5,50,87.3,0,0.0,0.328,12.96861717220554,77.59253567255854,12.970408746940564,77.59494226468553,"LINESTRING(77.592536 12.968617, 77.594942 12.970409)",60,23.9,No,0,0,0,Good,Low,2.54,0.68,32.0,38.4,Moderate Risk,SEG-00580,SEG_000000580,59.2,50,50.4,High Misalignment,79.0,64.9,Side Impact Potential,Urban,6,True,Commercial,Speed Limit Misaligned | Above Human Tolerance Limit,Arterial Rd Zone0-580,0,0.0,,False,68.4
581,Arterial Rd Zone0-581,Arterial,Moderate Misalignment,45,Moderate Misalignment,0.8670588122082604,0.03454638670116147,0.8670588122082604,0.013912145515325316,0.08448265557525281,50,50,83.0,45.9,44.6,50,95.3,0,0.3279999999999999,0.8089999999999999,12.970408746940564,77.59494226468553,12.97370454892773,77.59781858751853,"LINESTRING(77.594942 12.970409, 77.597819 12.973705)",50,49.2,No,0,0,1,Poor,High,2.3,0.71,29.0,35.2,Moderate Risk,SEG-00581,SEG_000000581,66.8,50,37.3,Moderate Misalignment,64.4,63.8,Side Impact Potential,Urban,4,True,Commercial,Meets Safe System Standards,Arterial Rd Zone0-580,1,0.0,,False,53.2
